table,text,translation
PLANT:ADJECTIVE,kapok,木棉树
PLANT:ADJECTIVE,maple,枫树
PLANT:ADJECTIVE,willow,柳树
PLANT:ADJECTIVE,tower-cap,塔菇
PLANT:ADJECTIVE,black-cap,黑菇
PLANT:ADJECTIVE,nether-cap,下界菇
PLANT:ADJECTIVE,goblin-cap,妖精菇
PLANT:ADJECTIVE,fungiwood,真菌木
PLANT:ADJECTIVE,tunnel tube,隧管菌
PLANT:ADJECTIVE,spore tree,孢子树
PLANT:ADJECTIVE,blood thorn,血荆棘
PLANT:ADJECTIVE,glumprong,紫影树
PLANT:ADJECTIVE,feather tree,羽毛树
PLANT:ADJECTIVE,highwood,极树
PLANT:ADJECTIVE,larch,落叶松
PLANT:ADJECTIVE,chestnut,板栗树
PLANT:ADJECTIVE,alder,桤树
PLANT:ADJECTIVE,birchen,桦树
PLANT:ADJECTIVE,ashen,白蜡树
PLANT:ADJECTIVE,candlenut,石栗
PLANT:ADJECTIVE,mango tree,芒果树
PLANT:ADJECTIVE,rubber tree,橡胶树
PLANT:ADJECTIVE,cacao tree,可可树
PLANT:ADJECTIVE,coconut palm,椰棕榈
PLANT:ADJECTIVE,meadow-grass,甸草
PLANT:ADJECTIVE,hair grass,发草
PLANT:ADJECTIVE,bentgrass,糠穗草
PLANT:ADJECTIVE,ryegrass,绿麦草
PLANT:ADJECTIVE,fescue grass,细叶草
PLANT:ADJECTIVE,reedgrass,茅草
PLANT:ADJECTIVE,knotgrass,绳结草
PLANT:ADJECTIVE,zoysia,结缕草
PLANT:ADJECTIVE,dog's tooth grass,狗牙草
PLANT:ADJECTIVE,dallisgrass,雀稗草
PLANT:ADJECTIVE,carpetgrass,地毯草
PLANT:ADJECTIVE,satintail,缎尾草
PLANT:ADJECTIVE,grama,格兰马草
PLANT:ADJECTIVE,dropseed grass,落籽草
PLANT:ADJECTIVE,needle grass,针草
PLANT:ADJECTIVE,baby toes succulent,幼趾多肉
PLANT:ADJECTIVE,pebble plant,生石花植株
PLANT:ADJECTIVE,blue sedge,蓝苔莎
PLANT:ADJECTIVE,field sedge,田野莎草
PLANT:ADJECTIVE,purple moor grass,紫泽草
PLANT:ADJECTIVE,velvet grass,丝绒草
PLANT:ADJECTIVE,meadowsweet,绣线菊
PLANT:ADJECTIVE,rush,灯心草
PLANT:ADJECTIVE,marsh thistle,沼泽蓟
PLANT:ADJECTIVE,common reed,芦苇
PLANT:ADJECTIVE,cattail,猫尾草
PLANT:ADJECTIVE,sawgrass,锯齿草
PLANT:ADJECTIVE,cottongrass,棉草
PLANT:ADJECTIVE,white mountain heather,白山石楠
PLANT:ADJECTIVE,mountain avens,山蔷薇
PLANT:ADJECTIVE,cloudberry,云莓
PLANT:ADJECTIVE,wormy tendril,蠕虫卷须
PLANT:ADJECTIVE,staring eyeball,凝视眼球
PLANT:ADJECTIVE,bubble bulb,泡泡球茎
PLANT:ADJECTIVE,downy grass,羽绒草
PLANT:ADJECTIVE,cave moss,洞穴苔藓
PLANT:ADJECTIVE,floor fungus,地真菌
PLANT:ADJECTIVE,underlichen,洞窟地衣
PLANT:ADJECTIVE,arrow bamboo,箭竹
PLANT:ADJECTIVE,golden bamboo,金竹
PLANT:ADJECTIVE,hedge bamboo,篱笆竹
